"id","stream_name","habitat_value","map_link","image_view_url","pscis_status","barrier_status","barriers_bt_dnstr","bt_network_km","bt_stream_km","bt_lakereservoir_ha","bt_wetland_ha","bt_slopeclass03_waterbodies_km","bt_slopeclass03_km","bt_slopeclass05_km","bt_slopeclass08_km","bt_slopeclass15_km","bt_spawning_km","bt_rearing_km","bt_spawning_belowupstrbarriers_km","bt_rearing_belowupstrbarriers_km","utm_easting","utm_northing","gradient_gis","road_name","outlet_drop","channel_width","assessment_comment","geometry"
"1003703563","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","5.14","4.57","0","0","0.57","1.18","1.12","0.47","1.56","1.6","2.01","0.36","0.54","548941","6041189","0.0045","","","","","[object Object]"
"1003703577","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","3.15","0.73","0","0","2.15","0.73","0","0","0","0.73","3.15","0.38","0.67","524863","6015235","0.0073","","","","","[object Object]"
"1003703578","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","27.59","21.25","0","0","6.09","5.33","4.78","8.24","3.02","2.84","6.93","0.53","0.53","517174","6017193","0.0142","","","","","[object Object]"
"1003703582","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","3.17","0.75","0","0","2.15","0.75","0","0","0","0.75","3.17","0.02","0.02","524844","6015226","0.0073","","","","","[object Object]"
"1003703617","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","14.22","12.67","0","0","1.37","1.34","3","2.56","5.32","1.62","4.03","1.62","3.65","548060","6041238","0.0904","","","","","[object Object]"
"1003703624","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","4.2","4.13","0","0","0.07","3.63","0.51","0","0","0","1.17","0","1.09","514898","6016560","0.0116","","","","","[object Object]"
"1003703626","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","3.81","1.9","0","0","1.91","1.5","0.08","0.31","0","0","2.13","0","2.13","513981","6014588","0.0079","","","","","[object Object]"
"1003703638","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","25.57","20.83","0","0","4.62","10.18","6.86","3.07","0.75","2.74","4.92","0.17","0.36","498300","6066973","0.0015","","","","","[object Object]"
"1003703639","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","25.6","20.85","0","0","4.62","10.2","6.86","3.07","0.75","2.76","4.94","0.02","0.02","498321","6066982","0.0015","","","","","[object Object]"
"1003703640","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","23.28","19.02","0","0","4.17","9.86","6.71","2.21","0.25","2.57","4.56","1.07","1.07","498034","6066982","0.0126","","","","","[object Object]"
"1003703661","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","6.86","6.86","0","0","0","0.12","3.18","2.41","1.15","2.25","2.55","0.86","0.86","508525","6030358","0.0444","","","","","[object Object]"
"1003703665","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","207.83","165.86","0","0","39.64","38.75","30.56","47.8","45.71","26.61","60.78","0.06","0.06","525354","6038643","0","","","","","[object Object]"
"1003703679","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","12.78","7.52","0","0","5.09","0.75","2","2.21","2.73","1.77","5.17","1.03","2.56","536191","6037355","0.0311","","","","","[object Object]"
"1003703716","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","5.2","3.15","0","0","1.96","0.35","1.1","1.43","0.36","0.74","2.61","0.32","2.19","534300","6036308","0.0536","","","","","[object Object]"
"1003703742","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","80.39","71.5","0","0","8.58","26.73","21.36","17.61","6.01","8.24","12.25","7.09","8.06","488931","6059944","0.0134","","","","","[object Object]"
"1003703751","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","3.31","0.88","0","0","2.15","0.75","0.1","0.04","0","0.84","3.31","0","0.04","524710","6015225","0.0177","","","","","[object Object]"
"1003703771","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","83.87","75.28","0","0","8.07","25.88","17.32","15.61","17.05","20.82","29.34","3.84","4.02","525812","6033938","0.0105","","","","","[object Object]"
"1003703775","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","5.66","5.44","0","0","0.22","0.76","2.88","0.99","0.8","0.66","1.31","0.66","1.31","506879","6027877","0.0302","","","","","[object Object]"
"1016600013","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","26.87","24.46","0","0","2.26","7.77","7.48","7.21","2.03","2.86","4.5","0.67","0.74","507839","6109509","0.0182","","","","","[object Object]"
"1016600017","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","17.45","16.52","0","0","0.93","4.71","1.54","4.76","2.05","5.43","8.36","3.82","3.83","511719","6111243","0.0196","","","","","[object Object]"
"1016600049","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","12.35","12.35","0","0","0","0","1.38","3.24","3.51","1.38","4.62","1.38","4.62","541540","6082634","0.0357","","","","","[object Object]"
"1016600063","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","7.59","5.42","0","0","2.18","2.18","2.11","1.12","0","1.32","2.56","0.1","0.1","503668","6109341","0","","","","","[object Object]"
"1016600064","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","15.28","13.1","0","0","2.03","6.42","2.2","4.14","0.38","3.1","4.67","1.4","1.4","503257","6110149","0.0033","","","","","[object Object]"
"1016600097","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","6.04","5.78","0","0","0.26","1.54","0.73","2.75","0.52","1.3","2.19","1.3","2.19","548528","6051177","0.0329","","","","","[object Object]"
"1016600144","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","8.55","8.44","0","0","0.11","0.38","0.69","0.86","5.71","1.07","1.07","0.48","0.48","561214","6069733","0.0234","","","","","[object Object]"
"1016600163","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","25.5","23.15","0","0","2.2","7.06","7.26","6.82","2.03","2.19","3.76","1.28","2.29","507769","6110119","0.0405","","","","","[object Object]"
"1016600177","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","2.01","2.01","0","0","0","0.19","0","0.99","0.73","0","1.18","0","0.99","555014","6066237","0","","","","","[object Object]"
"1016600186","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","112.92","101.58","0","0","10.7","21.76","15.63","26.82","30.44","14.45","24.24","3.89","5.06","512791","6093829","0.0058","","","","","[object Object]"
"1016600194","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","7.56","7.56","0","0","0","3.21","0.46","0.57","2.08","2.8","3.58","1.59","1.9","512459","6110112","0.0112","","","","","[object Object]"
"1016600281","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","9.05","9.05","0","0","0","0.01","0.57","2.69","5.1","0.43","2.2","0.43","2.2","530779","6124429","0.068","","","","","[object Object]"
"1016600282","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","6.72","4.66","0","0","2.01","2.09","1.79","0.47","0.37","0.1","1.69","0.1","1.22","511220","6085686","0","","","","","[object Object]"
"1016600288","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","5.62","5.37","0","0","0.25","1.04","2.96","0.46","0.64","0.33","3.06","0.32","0.32","516384","6092503","0.0072","","","","","[object Object]"
"1016600333","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","30.57","28.36","0","0","2.14","3.86","7.01","4.87","11.24","4.99","8.58","4.99","8.58","535978","6052585","0.0917","","","","","[object Object]"
"1016600337","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","8.34","7.28","0","0","1.04","2.37","2.3","1.81","0.83","0.84","3.13","0.84","1.36","540056","6056723","0.0173","","","","","[object Object]"
"1016600338","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","6.19","6.19","0","0","0","0.99","1.35","1.19","1.45","1.13","1.18","1.13","1.14","539225","6056425","0.0392","","","","","[object Object]"
"1016600344","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","13.55","12.01","0","0","1.54","3.48","2.29","5.06","1.17","3.18","4.37","0.64","0.65","550939","6049068","0.0775","","","","","[object Object]"
"1016600346","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","9.72","8.47","0","0","1.23","2.92","2.06","1.88","1.61","1.63","1.93","0.86","0.86","552663","6048977","0.0253","","","","","[object Object]"
"1016600502","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","7.4","5.7","0","0","1.69","2.19","2.19","0.6","0.73","1.38","2.94","0.79","1.51","557052","6037989","0.0216","","","","","[object Object]"
"1016600505","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","15.01","13.47","0","0","1.54","3.48","3.75","5.06","1.17","4.64","5.82","1.46","1.45","551550","6050189","0.0385","","","","","[object Object]"
"1016600507","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","12.11","10.76","0","0","1.23","5.22","2.15","1.88","1.61","3.93","4.32","0.87","0.87","551600","6050173","0.0251","","","","","[object Object]"
"1016600513","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","9.42","7.88","0","0","1.54","2.27","1.92","3.12","0.58","1.59","2.77","1.56","2.22","550380","6049220","0.0107","","","","","[object Object]"
"1016600517","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","4.36","2.49","0","0","1.87","0","2.25","0.24","0","1.24","3.35","1.24","3.35","558115","6045717","0.0523","","","","","[object Object]"
"1016600519","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","5.7","5.16","0","0","0.54","1.03","0.64","1.88","1.61","0.77","1.07","0.64","0.64","552489","6048421","0.0369","","","","","[object Object]"
"1016600524","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","10.57","9.32","0","0","1.23","3.77","2.06","1.88","1.61","2.48","2.78","0.85","0.85","552396","6049432","0.0165","","","","","[object Object]"
"1016600529","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","3.9","3.42","0","0","0.48","1.45","1.4","0.56","0","0.38","1.06","0.38","0.46","557339","6049556","0.0188","","","","","[object Object]"
"1016600530","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","4.04","3.56","0","0","0.48","1.59","1.4","0.56","0","0.52","1.2","0.14","0.14","557379","6049686","0","","","","","[object Object]"
"1016600531","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","4.17","3.69","0","0","0.48","1.72","1.4","0.56","0","0.65","1.33","0.07","0.07","557456","6049792","0.0037","","","","","[object Object]"
"1016600532","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","4.1","3.62","0","0","0.48","1.65","1.4","0.56","0","0.58","1.26","0.06","0.06","557411","6049733","0","","","","","[object Object]"
"1016600533","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","12.02","9.96","0","0","2.05","6.47","1.63","0.94","0.93","2","5.06","0.07","0.08","555842","6050317","0.012","","","","","[object Object]"
"1016600535","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","3.92","1.87","0","0","2.05","1.17","0.7","0","0","0","1.1","0","0.48","555139","6049168","0.0061","","","","","[object Object]"
"1016600540","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","29.04","24.46","0","0","4.37","6.69","5.62","3.2","6.5","4.73","7.84","0.19","0.19","564272","6044570","0","","","","","[object Object]"
"1016600544","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","18.95","16.3","0","0","2.64","7.12","2.3","1.5","4.61","4.25","6.61","2.87","3.6","555539","6039879","0.0041","","","","","[object Object]"
"1016600550","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","4.3","3.82","0","0","0.48","1.85","1.4","0.56","0","0.78","1.46","0.13","0.13","557493","6049910","0.008","","","","","[object Object]"
"1016600556","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","11.8","9.75","0","0","2.05","6.25","1.63","0.94","0.93","1.78","4.84","0.51","0.51","555633","6050288","0.0146","","","","","[object Object]"
"1016600558","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","28.84","24.26","0","0","4.37","6.49","5.62","3.2","6.5","4.54","7.65","1.43","1.43","564358","6044456","0","","","","","[object Object]"
"1016600569","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","25.26","22.61","0","0","2.65","12.69","6.27","2.34","1.3","5.07","8.81","1.44","1.45","557675","6050101","0.0075","","","","","[object Object]"
"1016600570","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","11.94","9.89","0","0","2.05","6.4","1.63","0.94","0.93","1.93","4.98","0.15","0.14","555770","6050316","0.012","","","","","[object Object]"
"1016600572","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","11.29","9.23","0","0","2.05","5.74","1.63","0.94","0.93","1.27","4.33","1.27","1.72","555151","6050178","0.0095","","","","","[object Object]"
"1016600599","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","31.81","28.44","0","0","3.32","6.8","5.57","10.97","4.86","2.54","7.13","2.54","7.13","529782","6056608","0.0055","","","","","[object Object]"
"1016600612","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","6.48","6.17","0","0","0.32","1.13","0.8","1.49","1.94","0.63","1.33","0.63","1.33","536595","6060890","0.0106","","","","","[object Object]"
"1016600613","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","70.46","59.67","0","0","10.51","16.89","10.46","17.81","11.95","6.85","15.85","2.56","4.07","526894","6054724","0.0118","","","","","[object Object]"
"1016600616","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","38.42","36.21","0","0","2.14","4.69","8.58","6.82","14.67","7.37","11.67","2.38","3.09","535366","6054757","0.0125","","","","","[object Object]"
"1016600618","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","59.87","49.06","0","0","10.36","3.59","5.78","15.6","24.16","1.94","10.82","1.69","8.1","535212","6054692","0","","","","","[object Object]"
"1016600634","","","https://hillcrestgeo.ca/outgoing/fishpassage/projects/parsnip/archive/2022-05-27/FishPassage_.pdf","","","POTENTIAL","{}","44.06","36.53","0","0","7.41","8.11","7.23","12.08","6.86","3.31","10.11","0.77","2.98","527768","6056022","0.0153","","","","","[object Object]"
